0.000000	10.344517	LEPLAB_M
0.000000	6.093346	LEPFUS_M
7.085286	7.746579	LEPFUS_M
9.210871	59.894282	LEPFUS_M
11.761574	15.398688	LEPLAB_M
17.996626	18.421743	LEPLAB_M
19.413683	23.475914	LEPLAB_M
24.609559	29.333083	LEPLAB_M
25.672352	25.955764	BOARAN_F
31.978256	59.894282	LEPLAB_M
32.639550	33.064667	BOARAN_F
35.119400	35.544517	BOARAN_F
39.394189	39.842924	BOARAN_F
41.236363	41.567010	BOARAN_F
43.550890	43.976007	BOARAN_F
46.503092	46.928209	BOARAN_F
50.045735	50.541705	BOARAN_F
55.359699	55.855669	BOARAN_F
