0.000000	59.988753	PITAZU_M
0.000000	3.678444	DENNAN_M
0.614058	1.529241	PHYALB_F
2.098421	3.248403	PHYSAU_M
3.412746	4.764855	PHYALB_F
4.764855	5.761766	PHYSAU_M
4.823899	5.142737	DENMIN_M
6.890440	7.256514	DENMIN_M
7.410028	8.579100	PHYALB_F
8.701926	10.183861	PHYSAU_M
8.768041	9.145923	DENMIN_M
11.025601	11.487965	PHYSAU_M
12.222118	13.391190	PHYALB_F
12.576382	12.889316	DENMIN_M
13.391190	15.032755	PHYSAU_M
13.969822	14.501218	DENMIN_M
15.688004	16.496907	PHYALB_F
16.803936	17.099156	DENMIN_M
17.439418	20.083191	PHYSAU_M
18.327273	19.880131	DENMIN_M
18.693346	19.720712	PHYALB_F
20.592977	21.067196	PHYSAU_M
21.232240	22.720150	PHYALB_F
22.454451	22.932708	DENMIN_M
22.869230	23.284172	PHYSAU_M
24.173333	24.706830	PHYSAU_M
24.804405	25.288566	DENMIN_M
25.916090	26.461442	PHYSAU_M
26.947704	27.301968	DENMIN_M
27.172071	28.246673	PHYALB_F
27.895956	29.022227	PHYSAU_M
28.034114	28.648172	DENMIN_M
30.915464	32.484028	PHYSAU_M
30.915464	31.978256	PHYALB_F
31.157544	31.606279	DENMIN_M
31.919212	32.415182	DENMIN_M
34.369050	36.230361	PHYSAU_M
35.255201	36.341612	PHYALB_F
35.414620	35.951921	DENMIN_M
37.344777	38.755580	PHYSAU_M
38.673851	39.606747	PHYALB_F
38.673851	39.051733	DENNAN_F
38.673851	39.553608	DENMIN_M
40.059683	42.134393	PHYSAU_M
41.177319	42.051171	PHYALB_F
41.206841	41.578819	DENMIN_M
42.960449	43.539081	PHYSAU_M
42.960449	43.539081	DENMIN_M
44.054981	44.454264	PHYSAU_M
44.454264	45.611527	PHYALB_F
44.885285	45.044704	DENNAN_F
45.009278	45.298594	DENMIN_M
45.611527	46.912153	PHYSAU_M
47.188003	47.619025	DENMIN_M
47.424179	48.445641	PHYALB_F
48.445641	49.010574	PHYSAU_M
50.701124	51.970571	DENMIN_M
51.002295	51.393526	PHYSAU_M
52.135894	53.245923	PHYALB_F
52.306399	53.171849	PHYSAU_M
54.475952	54.962027	PHYSAU_M
55.023148	55.288847	DENNAN_F
55.560449	56.274882	PHYALB_F
55.589971	55.861574	DENMIN_M
55.910466	56.349119	PHYSAU_M
56.475632	56.871227	DENMIN_M
57.207778	57.432146	DENNAN_F
57.261991	57.593945	PHYSAU_M
58.105248	59.280224	PHYALB_F
58.943673	59.734863	DENNAN_F
