0.000000	59.988753	PITAZU_F
0.000000	59.988753	LEPPOD_M
0.661293	16.957451	DENMIN_M
18.657919	28.341143	DENMIN_M
22.814620	26.310028	ELAMAT_M
29.947141	48.888472	DENMIN_M
30.006185	30.643861	PHYSAU_F
34.103842	36.323898	ELAMAT_F
34.446298	35.060356	PHYSAU_F
42.913214	43.361949	PHYSAU_F
46.196063	48.510590	ELAMAT_F
47.636738	48.227178	PHYSAU_F
50.116588	51.486410	DENMIN_M
52.549203	53.104217	PHYSAU_F
52.856232	53.800937	DENMIN_M
54.426804	55.017244	PHYSAU_F
54.745641	55.312464	DENMIN_M
55.312464	59.044048	ELAMAT_M
58.713401	59.988753	DENMIN_M
59.445548	59.882474	PHYSAU_F
