0.000000	59.988753	SCIFUV_M
0.000000	11.171134	DENNAN_M
0.331954	59.182580	PITAZU_M
2.834114	5.573758	DENMIN_M
6.449384	7.982755	PHYALB_F
7.982755	9.895782	DENMIN_M
9.721497	10.314272	PHYSAU_F
13.060543	32.356138	DENMIN_M
14.179160	16.028615	PHYALB_F
17.771372	18.316724	PHYSAU_F
21.873369	22.572843	PHYSAU_F
25.465581	26.070211	PHYSAU_F
25.513003	27.599568	PHYALB_F
31.340581	45.062417	DENNAN_M
32.567017	33.551022	PHYSAU_F
34.576195	36.701780	DENMIN_M
37.795285	39.559512	PHYALB_F
37.901985	38.625169	PHYSAU_F
39.559512	41.850421	DENMIN_M
41.932850	42.276659	PHYSAU_F
44.944329	46.999062	DENMIN_M
46.283812	47.350806	PHYSAU_F
46.880974	47.188003	DENNAN_M
48.439737	48.864854	DENNAN_M
49.573383	50.045735	DENMIN_M
50.528076	51.073428	PHYSAU_F
51.675351	52.360262	DENMIN_M
52.360262	53.423055	DENNAN_M
53.423055	55.029053	DENMIN_M
54.535230	55.234703	PHYSAU_F
56.635051	59.516400	DENMIN_M
59.182580	59.621233	PHYSAU_F
