0.000000	59.988753	PITAZU_F
0.000000	59.988753	SCIFUV_F
0.000000	59.799812	DENMIN_M
0.000000	23.050796	DENNAN_F
1.470080	3.604067	PHYNAT_F
7.872042	9.768919	ELAMAT_F
13.088455	59.799812	PHYNAT_F
24.564564	26.319176	ELAMAT_F
34.009372	35.520899	PHYALB_F
34.475750	35.210790	PHYSAU_F
41.047422	41.992127	PHYALB_F
42.490057	42.893144	PHYSAU_F
44.779006	46.290534	PHYALB_F
49.650770	51.769821	ELAMAT_F
49.887880	50.362099	PHYSAU_F
50.022118	51.769821	PHYALB_F
53.848172	54.167710	PHYSAU_F
53.848172	56.351639	PHYALB_F
56.147576	57.143436	ELAMAT_F
