5.523607	5.935990	BOAPRA_MED
\	962.882080	2792.357910
6.040538	6.461633	BOAPRA_MED
\	866.593872	2984.934570
6.372729	6.941444	SCIFUSM_FAR
\	3273.799072	6066.157227
6.630071	7.019221	BOAPRA_MED
\	577.729248	2792.357910
7.042722	7.533531	SCIFUSM_MED
\	3899.672363	6884.606934
8.387054	9.023053	SCIFUSM_CLR
\	4236.681152	8040.065430
10.132421	10.533188	SCIFUSM_FAR
\	2792.357910	6884.606934
11.148858	11.668693	SCIFUSM_FAR
\	2936.790283	6114.301270
11.355049	11.915541	BOAPRA_FAR
\	866.593872	2647.925781
12.435376	12.987156	SCIFUSM_FAR
\	3273.799072	6306.877930
12.522499	12.894225	BOAPRA_CLR
\	914.738037	2936.790283
12.894225	13.143978	BOAPRA_FAR
\	529.585144	3033.078613
14.970660	15.595042	SCIFUSM_CLR
\	3418.231445	7991.921387
21.210416	21.818084	SCIFUSM_CLR
\	4092.249023	7606.768066
24.867848	25.233765	BOAPRA_CLR
\	770.305664	3610.807861
26.546421	26.947187	BOAPRA_MED
\	1059.170288	3177.510986
26.691626	27.336337	SCIFUSM_CLR
\	3803.384033	7317.904297
27.008173	27.347954	BOAPRA_MED
\	1155.458496	2792.357910
28.483459	28.869704	BOAPRA_MED
\	577.729248	3466.375488
28.518308	28.721595	SCIFUSM_FAR
\	4236.681152	7125.327637
32.026466	32.732164	SCIFUSM_CLR
\	3129.366943	7799.344727
33.850244	34.242298	BOAPRA_FAR
\	625.873352	3899.672363
39.315966	47.053592	UND
\	6018.013184	6643.886230
40.840424	41.557738	BOAPRA_CHO
\	914.738037	2792.357910
42.629352	43.294392	BOAPRA_CHO
\	1059.170288	2744.213867
62.048154	62.631857	BOAPRA_CLR
\	1203.602539	3273.799072
69.509877	69.861141	BOAPRA_CLR
\	529.585144	3514.519775
70.160578	70.563668	BOAPRA_CHO
\	914.738037	3370.087158
81.544973	81.988371	BOAPRA_CHO
\	577.729248	3418.231445
82.857892	83.260982	BOAPRA_MED
\	818.449768	2744.213867
83.963509	84.522076	SCIFUSM_CLR
\	3851.528320	7654.912598
84.067160	84.522076	BOAPRA_CHO
\	722.161560	2696.069824
88.766030	89.197912	BOAPRA_MED
\	818.449768	3033.078613
88.927266	89.531900	SCIFUSM_CLR
\	3562.663818	7751.200684
89.174878	89.710411	BOAPRA_CHO
\	818.449768	2599.781738
100.455621	100.818402	BOAPRA_FAR
\	625.873352	2792.357910
101.054497	101.624580	SCIFUSM_CLR
\	3707.096191	7269.759766
102.868399	103.265730	BOAPRA_MED
\	770.305664	2840.501953
103.242696	103.582443	BOAPRA_FAR
\	818.449768	2744.213867
