0.134227	0.477540	BOAPRA_MED
\	668.181824	2195.454590
1.925646	2.227657	BOAPRA_MED
\	859.090881	2195.454590
7.594169	7.914250	BOAPRA_MED
\	477.272736	2672.727295
9.956054	10.278716	BOAPRA_MED
\	525.000000	2720.454590
14.540434	14.865677	BOAPRA_MED
\	668.181824	2529.545410
17.044290	17.356626	BOAPRA_FAR
\	525.000000	2577.272705
19.194508	19.535239	BOAPRA_FAR
\	763.636353	2672.727295
24.024111	24.362260	BOAPRA_MED
\	477.272736	2338.636475
27.663736	28.014792	BOAPRA_FAR
\	715.909119	2434.091064
89.137272	89.790340	BOAPRA_CHO
\	763.636353	2243.181641
89.847128	90.211091	BOAPRA_MED
\	433.770477	2421.885254
93.344783	93.659701	BOAPRA_MED
\	614.508179	2349.590088
98.071133	98.654506	BOAPRA_CHO
\	722.950806	2530.327881
106.333858	106.677170	BOAPRA_MED
\	578.360657	2205.000000
114.286827	114.769529	BOAPRA_CHO
\	1012.131104	2421.885254
172.629252	172.972565	BOAPRA_MED
\	614.508179	2385.737793
177.063917	177.711822	BOAPRA_CHO
\	469.918030	2313.442627
186.103611	186.699890	BOAPRA_CHO
\	397.622955	2349.590088
198.238278	198.566103	BOAPRA_MED
\	578.360657	2313.442627
204.810255	205.150986	BOAPRA_MED
\	506.065552	2458.032715
240.238526	240.605070	BOAPRA_MED
\	433.770477	2638.770508
242.773357	243.165714	BOAPRA_MED
\	650.655701	2855.655762
251.952442	252.342217	BOAPRA_MED
\	542.213135	2674.918213
256.289017	256.596191	BOAPRA_MED
\	469.918030	2638.770508
269.311649	270.271891	BOAPRA_CHO
\	578.360657	2530.327881
269.799514	269.962136	PHYCUV_FAR
\	433.770477	867.540955
283.299686	283.555234	PHYCUV_FAR
\	397.622955	1518.196777
284.156676	284.396736	PHYCUV_FAR
\	-1.000000	1265.163940
284.223789	284.556776	BOAPRA_FAR
\	759.098389	2349.590088
285.669314	285.984232	BOAPRA_FAR
\	975.983582	2168.852539
285.824192	286.038440	PHYCUV_FAR
\	403.732391	869.577454
317.499261	317.852898	BOAPRA_FAR
\	838.521118	1987.605591
317.788366	318.025845	PHYCUV_FAR
\	310.563385	962.746460
381.097202	381.453421	BOAPRA_MED
\	559.014099	2391.337891
