1.592905	1.964584	BOAPRA_CHO
\	-1.000000	2852.622314
2.700702	3.260633	BOAPRA_CHO
\	-1.000000	2390.034912
6.028912	6.641940	BOAPRA_CHO
\	-1.000000	3161.013916
8.024873	8.739268	BOAPRA_CHO
\	-1.000000	3006.818359
8.338628	8.717547	BOAPRA_MED
\	-1.000000	2775.524658
10.247703	10.551803	BOAPRA_MED
\	-1.000000	3006.818359
15.880802	16.952394	BOAPRA_CHO
\	-1.000000	3083.916016
20.618494	21.004653	BOAPRA_MED
\	-1.000000	2775.524658
27.095936	27.369830	BOAPRA_FAR
\	-1.000000	2621.328613
30.151802	30.516240	BOAPRA_FAR
\	-1.000000	2929.720215
35.547520	35.922028	BOAPRA_MED
\	-1.000000	2929.720215
37.389317	37.677185	BOAPRA_CLR
\	-1.000000	2698.426514
43.046066	43.370267	BOAPRA_CLR
\	-1.000000	2929.720215
46.947657	47.313780	BOAPRA_CLR
\	-1.000000	3006.818359
59.309217	59.756391	BOAPRA_CHO
\	-1.000000	2698.426514
63.386883	63.789339	BOAPRA_CLR
\	-1.000000	2621.328613
70.849095	71.201244	BOAPRA_MED
\	-1.000000	2621.328613
73.020683	73.395191	BOAPRA_CLR
\	-1.000000	2852.622314
78.481792	78.850711	BOAPRA_CLR
\	-1.000000	2775.524658
81.475062	81.863544	BOAPRA_CLR
\	-1.000000	3315.209717
85.832211	86.287770	BOAPRA_MED
\	-1.000000	4009.091064
91.310090	92.123387	BOAPRA_CHO
\	-1.000000	2775.524658
97.184836	97.553754	BOAPRA_MED
\	-1.000000	2775.524658
103.375398	104.121619	BOAPRA_CHO
\	-1.000000	2775.524658
107.634728	107.984082	BOAPRA_CLR
\	-1.000000	2467.132812
114.741996	115.096940	BOAPRA_CLR
\	-1.000000	3083.916016
120.977275	121.298681	BOAPRA_CLR
\	-1.000000	3238.111816
121.267938	121.589344	BOAPRA_CLR
\	-1.000000	2775.524658
123.671497	124.118671	BOAPRA_CHO
\	-1.000000	3083.916016
