12.602076	12.977845	BOAPRA_CHO
\	1079.370605	3006.818359
13.470133	13.848816	BOAPRA_CLR
\	1310.664307	3161.013916
15.074486	15.359954	BOAPRA_CLR
\	1156.468506	3315.209717
25.826162	26.918516	BOAPRA_CHO
\	848.076965	3238.111816
39.015973	39.426698	BOAPRA_FAR
\	770.979004	3006.818359
42.520244	43.397041	BOAPRA_CHO
\	1079.370605	5088.461426
44.270924	44.582609	BOAPRA_CLR
\	1387.762329	4240.384766
49.811343	50.120115	BOAPRA_CHO
\	-1.000000	4394.580566
51.334813	51.739712	BOAPRA_CLR
\	848.076965	4471.678223
53.132100	53.522434	BOAPRA_FAR
\	-1.000000	3238.111816
