2.093810	18.616698	PHYCUV_CLR
\	432.835815	3238.805908
19.891191	23.805704	PHYCUV_CLR
\	388.059692	3283.582031
29.176781	44.880352	PHYCUV_CLR
\	417.910431	3388.059814
46.154845	48.203137	PHYCUV_CLR
\	417.910431	3238.805908
56.896998	67.092940	PHYCUV_CLR
\	388.059692	3223.880615
68.640539	72.145394	PHYCUV_CLR
\	432.835815	2925.373047
80.247526	83.388241	PHYCUV_CLR
\	358.208954	3014.925537
87.348272	91.217268	PHYCUV_CLR
\	447.761200	3104.477539
95.905580	97.908355	PHYCUV_CLR
\	402.985077	3253.731445
101.822868	104.280818	PHYCUV_CLR
\	388.059692	3253.731445
107.967744	112.109845	PHYCUV_CLR
\	432.835815	3283.582031
113.748479	117.253334	PHYCUV_CLR
\	417.910431	3283.582031
118.709897	123.625798	PHYCUV_CLR
\	432.835815	3208.955322
124.991326	126.083748	PHYCUV_CLR
\	477.611938	3268.656738
