29.029736	29.136189	Bra_spv
30.384303	30.491158	Bra_spv
33.002919	33.104686	Bra_spv
34.285715	34.394980	Bra_spv
35.616715	35.718482	Bra_spv
36.929505	37.033414	Bra_spv
38.187126	38.307104	Bra_spv
39.498309	39.643996	Bra_spv
40.149615	40.286732	Den_ber
42.197803	42.343490	Bra_spv
44.143152	44.314549	Den_ber
46.131351	46.244901	Bra_spv
47.440391	47.536802	Bra_spv
48.728007	48.841557	Bra_spv
50.217013	50.324136	Bra_spv
51.573188	51.678168	Bra_spv
53.010775	53.120041	Bra_spv
54.405514	54.516922	Bra_spv
55.714554	55.825962	Bra_spv
58.379769	58.477251	Bra_spv
