1.529178	1.652904	Bra_spv
1.869292	1.961418	Bra_spv
2.365271	2.433829	Bra_spv
3.042287	3.162264	Bra_spv
3.588613	3.661456	Bra_spv
4.254917	4.359897	Bra_spv
4.544148	4.664126	Bra_spv
5.210452	5.296150	Bra_spv
6.043867	6.159559	Bra_spv
6.821578	6.915846	Bra_spv
7.505021	7.637854	Bra_spv
8.100624	8.182037	Bra_spv
8.464842	8.546255	Bra_spv
8.994028	9.114006	Bra_spv
10.022407	10.148812	Bra_spv
10.476607	10.615867	Bra_spv
11.650673	11.762080	Bra_spv
11.946332	12.072737	Bra_spv
13.244660	13.349640	Bra_spv
13.450335	13.572455	Bra_spv
14.750806	14.851501	Bra_spv
