1.039175	1.216307	SPHSUR_M
2.881350	3.023055	SPHSUR_M
4.286598	6.341331	SPHSUR_M
4.581818	4.829803	BOABIS_F
5.939831	6.116963	BOABIS_F
7.628491	9.730459	SPHSUR_M
8.407872	8.608622	BOABIS_F
9.565136	10.061106	BOABIS_F
10.698782	11.088472	SPHSUR_M
11.513589	12.174883	BOABIS_F
12.718088	12.942455	SPHSUR_M
13.273102	14.253233	BOABIS_F
13.568322	14.536645	SPHSUR_M
15.611246	15.800187	BOABIS_F
17.642362	17.913964	BOABIS_F
18.764198	18.976757	BOABIS_F
19.661668	20.063168	SPHSUR_M
20.984255	21.350328	SPHSUR_M
23.204311	23.806560	SPHSUR_M
23.428678	23.806560	BOABIS_F
24.857544	25.341705	BOABIS_F
25.861293	26.073852	SPHSUR_M
26.463542	26.994939	BOABIS_F
27.715276	27.916026	BOABIS_F
28.695407	29.002436	BOABIS_F
30.773758	30.986316	BOABIS_F
31.435051	32.639550	SPHSUR_M
32.486035	36.229428	BOABIS_F
37.528397	39.240674	SPHSUR_M
39.913776	42.452671	BOABIS_F
43.043111	44.908903	SPHSUR_M
45.038800	51.805248	BOABIS_F
46.361387	46.526710	SPHSUR_M
47.766635	48.085473	SPHSUR_M
48.734957	48.864854	SPHSUR_M
49.478912	49.939456	SPHSUR_M
51.002249	51.226616	SPHSUR_M
51.970571	52.112277	SPHSUR_M
52.360262	58.004873	BOABIS_F
54.143392	54.296907	SPHSUR_M
56.398875	57.390815	SPHSUR_M
59.079474	59.232989	SPHSUR_M
