8.565746	8.783874	BOABIS_MED
\	914.516174	4115.322266
28.662948	28.872687	BOABIS_MED
\	558.870972	4267.741699
30.911352	31.066558	BOABIS_FAR
\	1066.935425	2489.516113
33.042301	33.252040	BOABIS_MED
\	762.096741	3658.064697
33.726050	34.665682	UND
\	965.322632	3048.386963
40.823622	40.987219	BOABIS_FAR
\	1422.580566	2845.161133
41.582878	41.759059	BOABIS_MED
\	914.516174	3962.903320
46.973173	47.128380	BOABIS_MED
\	914.516174	2997.580566
51.675524	51.834926	BOABIS_MED
\	762.096741	4216.935547
88.623168	88.828712	BOABIS_MED
\	762.096741	3556.451416
100.750284	100.951633	BOABIS_MED
\	711.290283	3099.193604
108.200217	108.372203	BOABIS_FAR
\	1168.548340	2692.741943
108.414151	108.636475	BOABIS_MED
\	558.870972	3200.806396
109.123069	110.335361	UND
\	1016.129089	3251.612793
124.308182	124.564063	BOABIS_MED
\	609.677429	3251.612793
145.978428	146.158803	BOABIS_MED
\	965.322632	3810.483887
146.800605	146.976786	BOABIS_FAR
\	1066.935425	2540.322510
