7.987406	8.450444	Aplastodiscus perviridis
\	1727.154053	1871.083618
10.142738	10.691217	Aplastodiscus perviridis
\	1784.725830	2072.584961
10.655387	11.123937	Aplastodiscus perviridis
\	1381.723145	1957.441284
18.491203	18.832969	Aplastodiscus perviridis
\	431.788513	431.788513
21.101305	21.591904	Aplastodiscus perviridis
\	892.362915	1122.650146
22.591708	22.876284	Aplastodiscus perviridis
\	1352.937378	1381.723145
34.184196	34.478418	Aplastodiscus perviridis
\	1352.937378	1871.083618
34.676174	34.960750	Aplastodiscus perviridis
\	1122.650146	1755.939941
