0.128814	0.230220	Boa_albom
0.446736	0.534439	Boa_albom
0.767400	0.857844	Boa_albom
1.093545	1.181248	Boa_albom
1.400505	1.490949	Boa_albom
1.701984	1.792427	Boa_albom
2.044573	2.137757	Boa_albom
2.395384	2.480346	Boa_albom
2.765381	2.847602	Boa_albom
3.097007	3.184710	Boa_albom
3.401226	3.491670	Boa_albom
3.713668	3.798630	Boa_albom
4.028850	4.111071	Boa_albom
4.352254	4.456401	Boa_albom
4.700325	4.793509	Boa_albom
5.018248	5.108691	Boa_albom
5.347133	5.434836	Boa_albom
5.725352	5.802092	Boa_albom
