2.827697	3.117577	Boa_albom
3.412927	3.675460	Boa_albom
3.976279	4.238811	Boa_albom
4.577916	4.813102	Boa_albom
5.185023	5.420209	Boa_albom
5.852294	6.071072	Boa_albom
6.393768	6.623485	Boa_albom
6.962590	7.186836	Boa_albom
7.509533	7.744719	Boa_albom
8.067415	8.324479	Boa_albom
25.509440	25.728218	Boa_albom
26.111078	26.368142	Boa_albom
26.783819	27.002596	Boa_albom
27.412804	27.637050	Boa_albom
27.948808	28.200402	Boa_albom
28.577793	28.791101	Boa_albom
29.141145	29.365391	Boa_albom
29.682619	29.923274	Boa_albom
30.295195	30.530381	Boa_albom
30.853078	31.071855	Boa_albom
31.460185	31.706309	Boa_albom
