0.763201	1.048775	DENMIN_FAR
\	1619.055908	6013.636719
1.048775	1.179037	DENMIN_OVL
\	1773.251709	7786.888184
1.179037	1.312639	DENMIN_CLR
\	1696.153931	7709.790527
1.312639	1.806966	DENMIN_FAR
\	1850.349609	5859.440430
2.438235	2.824011	DENMIN_FAR
\	1773.251709	5782.342773
2.850731	3.004373	DENMIN_CLR
\	1079.370605	7709.790527
2.987673	3.358419	DENMIN_FAR
\	1464.860107	5628.146973
9.039841	9.302034	DENMIN_FAR
\	925.174805	5242.657227
9.328755	9.492417	DENMIN_MED
\	1233.566406	6322.027832
9.492417	9.774651	DEMIN_FAR
\	1619.055908	5705.244629
10.098636	10.309059	DENMIN_FAR
\	2081.643311	5551.049316
10.309059	10.452681	DENMIN_CLR
\	1464.860107	7709.790527
10.452681	10.744935	DENMIN_FAR
\	1464.860107	5628.146973
10.958698	11.184152	DENMIN_FAR
\	1156.468506	5628.146973
11.200852	11.349484	DENMIN_CLR
\	1310.664307	7247.203125
11.341134	11.473066	DENMIN_FAR
\	848.076965	6013.636719
11.489766	11.569927	DENMIN_CLR
\	1464.860107	7555.594727
11.583287	11.822101	DENMIN_FAR
\	1541.958008	5551.049316
17.845878	18.086361	DENMIN_FAR
\	1002.272766	5782.342773
18.086361	18.273404	DENMIN_MED
\	1233.566406	6553.321777
18.285094	18.543948	DENMIN_FAR
\	1619.055908	6013.636719
18.682560	18.951434	DENMIN_FAR
\	1464.860107	5396.853027
18.951434	19.116766	DENMIN_CLR
\	1310.664307	7324.300781
19.116766	19.305479	DENMIN_FAR
\	1156.468506	5936.538574
24.370662	24.589435	DENMIN_FAR
\	1464.860107	6553.321777
24.601126	24.751428	DENMIN_MED
\	-1.000000	7093.006836
24.764788	25.013622	DENMIN_FAR
\	1233.566406	5628.146973
27.739101	27.964554	DENMIN_FAR
\	1619.055908	5551.049316
28.169967	28.336970	DENMIN_CLR
\	1079.370605	7478.496094
29.066770	29.227093	DENMIN_CLR
\	1310.664307	8634.964844
29.372385	29.467576	DENMIN_CLR
\	1696.153931	8095.279785
33.574165	33.949921	DENMIN_FAR
\	1773.251709	6167.832031
33.958271	34.118593	DENMIN_MED
\	1310.664307	5705.244629
34.141974	34.420868	DENMIN_FAR
\	2467.132812	5396.853027
35.347731	35.524754	DENMIN_FAR
\	1233.566406	5628.146973
35.549804	35.710126	DENMIN_CLR
\	1619.055908	8634.964844
35.855418	35.938920	DENMIN_CLR
\	1541.958008	7941.083496
35.938920	36.117612	DENMIN_FAR
\	1233.566406	5551.049316
36.117612	36.186083	DENMIN_CLR
\	1156.468506	7170.104980
36.176063	36.473327	DENMIN_FAR
\	925.174805	5782.342773
39.711504	39.891867	DENMIN_MED
\	1464.860107	6861.713379
43.981756	44.103668	DENMIN_FAR
\	1850.349609	6013.636719
44.203869	44.382562	DENMIN_CLR
\	1387.762329	7941.083496
44.427652	44.549564	DENMIN_FAR
\	1541.958008	4934.265625
44.549564	44.644755	DENMIN_CLR
\	1696.153931	7941.083496
44.810088	44.878559	DENMIN_CLR
\	-1.000000	7247.203125
44.878559	45.062261	DENMIN_FAR
\	1156.468506	4934.265625
51.154510	51.319842	DENMIN_MED
\	1619.055908	6553.321777
51.374953	51.515235	DENMIN_CLR
\	925.174805	7478.496094
51.526925	51.657187	DENMIN_FAR
\	848.076965	5936.538574
51.667207	51.750708	DENMIN_CLR
\	1464.860107	7555.594727
51.849240	51.922721	DENMIN_FAR
\	1310.664307	5473.951172
51.904350	51.986182	DENMIN_CLR
\	1002.272766	7478.496094
51.999542	52.151514	DENMIN_FAR
\	1310.664307	6244.929688
72.427277	72.622670	DENMIN_FAR
\	770.979004	5628.146973
72.632690	72.796352	DENMIN_CLR
\	1387.762329	7324.300781
72.782992	72.934964	DENMIN_FAR
\	-1.000000	7093.006836
72.928284	73.013456	DENMIN_CLR
\	1619.055908	7786.888184
73.006775	73.185468	DENMIN_FAR
\	-1.000000	6244.929688
73.178788	73.265629	DENMIN_CLR
\	1002.272766	6938.811035
73.243919	73.457682	DENMIN_FAR
\	-1.000000	6707.517090
100.608934	100.755897	DENMIN_MED
\	1464.860107	6399.125977
102.258918	102.405880	DENMIN_CLR
\	1619.055908	6784.615723
102.562863	102.641354	DENMIN_CLR
\	1310.664307	6861.713379
102.818376	102.878497	DENMIN_CLR
\	1619.055908	7324.300781
109.825798	109.976100	DENMIN_MED
\	1619.055908	6322.027832
110.565618	110.740971	DENMIN_CLR
\	1002.272766	7941.083496
114.598727	114.747359	DENMIN_CLR
\	1233.566406	7015.909180
115.662532	115.829534	DENMIN_CLR
\	925.174805	7401.398438
115.986517	116.058328	DENMIN_CLR
\	1310.664307	6322.027832
116.213640	116.313841	DENMIN_CLR
\	1002.272766	6630.419434
132.614947	132.793640	DENMIN_CLR
\	1541.958008	6707.517090
136.081917	136.233889	DENMIN_CLR
\	1310.664307	7401.398438
136.395882	136.477713	DENMIN_CLR
\	1464.860107	6167.832031
136.644715	136.718196	DENMIN_CLR
\	1310.664307	7401.398438
152.521635	152.690307	DENMIN_CLR
\	1696.153931	7015.909180
152.845620	152.927451	DENMIN_CLR
\	1233.566406	8018.182129
153.106143	153.174614	DENMIN_CLR
\	770.979004	7863.985840
