0.688570	0.848952	PHYCUV_FAR
\	-1.000000	1619.055908
0.699262	0.970841	DENMIN_MED
\	1850.349609	8172.377441
1.007194	1.203929	PHYCUV_FAR
\	-1.000000	1541.958008
1.079901	1.710734	DENMIN_MED
\	2235.839111	7401.398438
1.300158	1.539660	PHYCUV_FAR
\	-1.000000	1541.958008
1.682934	3.543357	PHYCUV_OVL
\	-1.000000	1696.153931
1.813378	2.315906	DENMIN_MED
\	1773.251709	8018.182129
2.208985	4.033055	UND
\	3546.503418	5319.755371
2.478425	2.735035	UND
\	2004.545532	4548.776367
4.135699	5.788695	PHYCUV_OVL
\	770.979004	1696.153931
4.169913	5.857124	UND
\	4009.091064	5551.049316
4.488537	4.565521	LEPJOL_MED
\	770.979004	2852.622314
5.433718	5.500009	LEPJOL_MED
\	-1.000000	2852.622314
5.602653	5.857124	UND
\	2173.943604	5201.936523
6.205686	11.164676	UND
\	4037.323730	5434.858887
6.312607	6.594878	UND
\	1164.612671	5823.063477
6.703938	11.117630	PHYCUV_OVL
\	-1.000000	1785.739502
6.840796	6.911364	LEPJOL_MED
\	776.408447	2484.507080
7.302694	7.493014	DENMIN_MED
\	1785.739502	6832.394531
7.456660	7.572135	UND
\	2018.661865	4813.732422
7.946358	8.040448	LEPJOL_MED
\	-1.000000	2872.711182
7.980573	8.418948	DENMIN_MED
\	1397.535156	7997.006836
8.868016	9.227270	DENMIN_MED
\	2173.943604	8307.570312
9.353436	9.453942	DENMIN_MED
\	1863.380249	9006.337891
9.554448	9.723383	DENMIN_MED
\	2173.943604	9472.183594
9.766151	9.862380	DENMIN_MED
\	1397.535156	8928.697266
9.962885	10.014207	LEPJOL_MED
\	931.690125	2717.429443
10.897374	10.955111	LEPJOL_FAR
\	-1.000000	2795.070312
12.268896	24.969873	PHYCUV_OVL
\	-1.000000	1397.535156
12.450443	12.541216	LEPJOL_MED
\	776.408447	2562.147949
12.922463	13.089485	LEPJOL_MED
\	-1.000000	2795.070312
13.122164	13.245615	DENMIN_MED
\	2329.225342	8307.570312
13.543351	14.098883	DENMIN_MED
\	1941.021118	8385.210938
