1.038315	1.241419	UND
\	719.021729	4493.885742
1.181317	1.264216	DENMIN_OVL
\	2037.228271	7729.483398
1.471465	1.614466	DENMIN_MED
\	2037.228271	8927.853516
1.471465	1.711873	UND
\	-1.000000	2576.494629
1.657988	1.807207	DENMIN_MED
\	2396.739014	8927.853516
1.842439	1.888034	DENMIN_MED
\	1737.635986	7310.054688
2.060050	2.472475	UND
\	-1.000000	4613.722656
2.128442	2.200979	DENMIN_MED
\	2216.983643	8208.831055
7.228829	7.438150	UND
\	659.103271	3175.679199
7.469237	7.591514	DENMIN_MED
\	2276.902100	8148.913086
7.707573	7.912749	UND
\	838.858643	5272.826172
9.154168	9.297169	DENMIN_MED
\	2396.739014	7729.483398
9.322039	9.462968	DENMIN_MED
\	2336.820557	8808.016602
9.572810	9.748971	UND
\	1018.614136	5692.255859
9.726174	9.848450	UND
\	-1.000000	3894.701172
9.825653	9.979017	DENMIN_MED
\	2336.820557	9347.282227
9.993524	10.117873	DENMIN_MED
\	1977.309814	9287.364258
10.200773	10.381079	UND
\	-1.000000	4374.048828
10.200773	10.273310	DENMIN_MED
\	2037.228271	9047.690430
10.314759	10.499211	DENMIN_MED
\	2157.065186	9826.630859
10.534443	10.735474	UND
\	-1.000000	5212.907715
10.619415	10.768634	DENMIN_MED
\	2516.576172	9826.630859
10.694024	10.857751	UND
\	599.184753	3834.782715
10.944795	11.025622	DENMIN_MED
\	2336.820557	9407.201172
11.083651	11.467061	UND
\	659.103271	5931.929688
17.761199	17.935288	UND
\	778.940186	5392.663086
17.991245	18.196421	UND
\	719.021729	3595.108887
18.260668	18.405742	DENMIN_MED
\	2276.902100	8208.831055
18.432684	18.617136	UND
\	-1.000000	5572.418945
18.627498	18.830602	UND
\	719.021729	2636.413086
18.627498	18.751847	DENMIN_MED
\	1677.717285	9467.119141
18.770499	18.925936	DENMIN_MED
\	2216.983643	9706.793945
18.961168	19.019198	DENMIN_MED
\	1977.309814	8987.771484
19.089662	19.197431	DENMIN_MED
\	2037.228271	9167.527344
19.251316	19.383955	DENMIN_MED
\	1617.798828	9047.690430
19.383955	19.468927	DENMIN_MED
\	1438.043457	8508.423828
19.468927	19.661668	UND
\	659.103271	6890.625000
19.661668	19.727988	DENMIN_MED
\	1198.369507	9527.038086
30.098704	30.245851	DENMIN_MED
\	2396.739014	9706.793945
30.411650	30.606463	UND
\	-1.000000	4374.048828
35.387687	35.588718	DENMIN_MED
\	1797.554443	9467.119141
35.688197	35.912026	UND
\	599.184753	5272.826172
36.026012	36.218753	DENMIN_MED
\	1318.206543	9107.608398
