23.126616	23.321472	UND
\	925.174805	3238.111816
23.897689	24.084194	DENMIN_MED
\	1927.447632	7015.909180
25.008367	25.256113	UND
\	-1.000000	4163.286621
48.313518	48.473069	DENMIN_MED
\	1619.055908	5859.440430
48.557042	48.671806	DENMIN_MED
\	2235.839111	4857.167969
48.769776	48.870544	DENMIN_MED
\	2544.230713	5165.559570
49.741073	49.976199	UND
\	-1.000000	3623.601562
50.627800	50.773354	UND
\	-1.000000	1619.055908
50.899315	51.447944	UND
\	770.979004	2544.230713
52.886695	53.295367	UND
\	1002.272766	2004.545532
53.835599	53.913974	UND
\	848.076965	2235.839111
53.972756	54.118311	DENMIN_MED
\	2467.132812	6553.321777
54.118311	54.353437	UND
\	770.979004	2004.545532
54.219079	54.311450	DENMIN_MED
\	2312.937012	5551.049316
54.412219	54.529782	DENMIN_MED
\	2081.643311	5628.146973
54.655743	54.745315	DENMIN_MED
\	1696.153931	5473.951172
54.960848	55.151188	UND
\	-1.000000	1927.447632
55.352725	55.498280	UND
\	-1.000000	1927.447632
