4.468985	4.615947	UND
\	3623.601562	5551.049316
4.813010	4.956632	DENMIN_OVL
\	2081.643311	7555.594727
4.944941	5.080213	DENMIN_MED
\	1927.447632	8712.062500
5.103594	5.359107	UND
\	2929.720215	6013.636719
5.267256	5.502730	UND
\	-1.000000	3469.405518
5.435929	6.085568	UND
\	4240.384766	6244.929688
5.644682	6.189109	UND
\	3392.307861	5859.440430
5.970336	6.280961	UND
\	848.076965	4086.188721
8.410242	9.114992	UND
\	3854.895264	5936.538574
8.508773	8.750927	UND
\	-1.000000	3931.992920
9.114992	9.290344	DENMIN_MED
\	1850.349609	8095.279785
9.305375	9.479057	DENMIN_MED
\	1619.055908	6707.517090
9.460687	10.006785	UND
\	2544.230713	6167.832031
10.068576	10.235578	DENMIN_MED
\	1927.447632	7093.006836
10.243928	10.380870	DENMIN_OVL
\	1773.251709	6861.713379
10.529502	10.644734	DENMIN_MED
\	1773.251709	7324.300781
10.691495	10.923628	UND
\	-1.000000	2852.622314
10.703185	10.881877	DENMIN_MED
\	1464.860107	7709.790527
10.846807	11.421295	UND
\	3083.916016	6013.636719
15.235630	15.841849	UND
\	3315.209717	5705.244629
15.848529	16.017202	DENMIN_MED
\	1696.153931	8249.475586
16.017202	16.428027	UND
\	3469.405518	6013.636719
16.498169	16.665171	DENMIN_MED
\	1619.055908	8018.182129
16.653481	16.798773	DENMIN_MED
\	1773.251709	9174.650391
16.820483	17.064307	UND
\	-1.000000	4702.972168
16.848874	17.623765	UND
\	3238.111816	6399.125977
20.691599	21.416390	UND
\	3854.895264	5551.049316
21.416390	21.585062	DENMIN_MED
\	1850.349609	8789.161133
21.576712	22.296492	UND
\	3392.307861	5936.538574
21.663553	21.745384	PHYCUV_FAR
\	-1.000000	1541.958008
26.905759	27.054391	DENMIN_MED
\	2235.839111	6013.636719
27.054391	27.234754	DENMIN_MED
\	1850.349609	8557.867188
27.234754	28.174977	UND
\	3469.405518	5396.853027
27.450187	27.538698	DENMIN_MED
\	2081.643311	9791.433594
27.627209	27.799222	DENMIN_MED
\	1850.349609	7401.398438
27.815922	27.904433	DENMIN_MED
\	1310.664307	7863.985840
54.307515	54.669910	UND
\	3238.111816	5396.853027
54.684941	54.856953	DENMIN_MED
\	1850.349609	8480.769531
54.841923	54.953814	DENMIN_OVL
\	2004.545532	7401.398438
55.130837	55.202648	DENMIN_CLR
\	1850.349609	8403.671875
55.304520	55.560033	DENMIN_CLR
\	1696.153931	7247.203125
55.593434	55.820557	UND
\	3546.503418	5473.951172
60.216061	60.403103	DENMIN_CLR
\	1927.447632	8095.279785
68.928576	69.107269	DENMIN_CLR
\	1619.055908	8866.258789
69.140670	69.285962	DENMIN_MED
\	1850.349609	7709.790527
69.337732	69.422904	DENMIN_CLR
\	1696.153931	8172.377441
91.659275	91.991610	UND
\	3469.405518	5319.755371
92.055071	92.238773	DENMIN_CLR
\	1464.860107	7709.790527
92.338975	92.442516	UND
\	3315.209717	5551.049316
99.867444	99.979335	DENMIN_CLR
\	1619.055908	7324.300781
100.214809	100.321690	DENMIN_CLR
\	1619.055908	6322.027832
100.388491	100.517083	DENMIN_MED
\	1927.447632	6861.713379
100.623965	100.714146	DENMIN_CLR
\	1387.762329	7401.398438
100.707466	101.173403	UND
\	3392.307861	5628.146973
100.782617	100.924569	PHYCUV_FAR
\	-1.000000	1387.762329
125.407123	125.567445	DENMIN_CLR
\	1696.153931	9097.552734
125.567445	125.796239	UND
\	3700.699219	5705.244629
125.807929	125.891430	DENMIN_CLR
\	1233.566406	7478.496094
126.001652	126.153624	DENMIN_MED
\	1696.153931	8249.475586
126.160304	126.232115	DENMIN_MED
\	1464.860107	9097.552734
126.409137	126.480948	DENMIN_MED
\	1233.566406	7863.985840
126.495979	126.576140	DENMIN_CLR
\	1927.447632	7093.006836
