1.586173	1.820373	UND
\	3238.111816	5242.657227
2.164576	2.398776	UND
\	3392.307861	5473.951172
2.473294	2.796206	DENMIN_MED
\	1079.370605	6244.929688
3.505903	7.246006	UND
\	2929.720215	5088.461426
7.246006	7.590209	DENMIN_MED
\	1619.055908	7555.594727
7.817312	12.210337	UND
\	3083.916016	5473.951172
12.327437	12.590025	DENMIN_MED
\	1464.860107	7324.300781
13.211010	17.561452	UND
\	3469.405518	5319.755371
17.717585	18.246310	DENMIN_MED
\	1464.860107	7709.790527
18.555028	21.791246	UND
\	2621.328613	5628.146973
21.860050	22.181325	DENMIN_MED
\	1387.762329	5705.244629
27.696536	30.701791	UND
\	2929.720215	5165.559570
30.701791	31.056532	DENMIN_MED
\	1850.349609	6090.734375
31.384499	34.945292	UND
\	3006.818359	5473.951172
35.688239	42.147194	UND
\	3469.405518	5242.657227
42.147194	42.548787	DENMIN_MED
\	1233.566406	6707.517090
42.602333	45.647747	UND
\	3161.013916	5473.951172
45.687906	46.056033	DENMIN_MED
\	1464.860107	6553.321777
