7.893835	8.651379	BOARAN_M
7.893835	13.306436	SCIFUS_M
8.113413	8.245160	DENNAN_M
8.859979	10.638562	DENNAN_M
9.474798	11.330233	RHIDIP_M
9.859059	10.539752	BOARAN_M
12.109735	13.306436	BOARAN_M
23.110601	23.242348	PITAZU_M
31.026394	36.428016	SCIFUS_M
31.103246	31.696107	DENNAN_M
31.432613	33.793079	RHIDIP_M
31.959601	32.761061	LEPFUS_M
32.168200	32.343863	DENNAN_M
32.804977	33.463711	DENNAN_M
32.958682	33.090428	PITAZU_M
34.945864	35.253273	BOARAN_M
35.538725	36.428016	LEPFUS_M
35.714387	36.098649	DENNAN_M
39.699731	39.842457	PITAZU_M
