0.625798	0.768524	DENELI_M
1.306490	1.460195	DENELI_M
2.184803	7.399784	SCIFUS_M
2.184803	7.399784	BOARAN_M
2.558086	2.942347	LEPFUS_M
3.052136	3.227799	DENELI_M
3.732829	4.084154	LEPFUS_F
4.391563	4.545268	DENELI_M
4.786804	5.094213	LEPFUS_F
4.940509	5.302813	LEPFUS_M
5.302813	5.961547	DENELI_M
5.961547	6.214062	LEPFUS_F
32.014495	32.387778	LEPFUS_M
32.014495	36.625637	SCIFUS_M
32.717146	33.068471	LEPFUS_F
33.068471	36.010818	BOARAN_M
33.397838	34.320066	DENELI_M
33.946783	34.243214	LEPFUS_M
35.802219	35.944945	DENELI_M
36.164523	36.493890	LEPFUS_M
