0.658734	0.724608	DENNAN_M
0.752055	1.152785	DENJIM_M
1.773094	3.150947	DENNAN_M
4.408032	4.770335	DENJIM_M
4.744683	4.818026	DENNAN_M
5.483965	8.404354	DENNAN_M
7.553489	7.800514	SCIFUV_M
7.888345	9.238751	DENJIM_M
9.886507	10.111574	SCIFUV_M
10.369579	11.719984	DENJIM_M
10.687967	10.907545	SCIFUV_M
11.203976	11.505895	DENNAN_M
11.566279	11.780368	SCIFUV_M
12.515955	12.762980	SCIFUV_M
13.235073	14.519606	DENJIM_M
16.803219	18.504949	DENJIM_M
16.923987	17.220417	DENNAN_M
21.381423	25.070336	DENNAN_M
21.590022	24.609222	DENJIM_M
24.521391	24.729990	SCIFUV_M
25.306383	25.536940	SCIFUV_M
26.294484	28.254220	DENJIM_M
26.349379	26.865388	DENNAN_M
26.415252	26.651299	SCIFUV_M
27.348460	27.579017	SCIFUV_M
28.369498	28.611034	SCIFUV_M
28.808654	31.652192	SCIFUV_F
28.808654	37.921148	DENJIM_M
31.652192	31.871770	SCIFUV_M
31.871770	31.948622	DENNAN_M
32.070076	32.107130	LEPPOD_M
32.459141	32.695188	SCIFUV_M
32.964171	33.749163	DENNAN_M
33.205707	33.441754	SCIFUV_F
33.441754	33.672311	SCIFUV_M
35.280721	35.341105	DENNAN_M
36.428016	37.893701	DENNAN_M
38.782992	43.899163	DENJIM_M
38.964144	39.051975	DENNAN_M
39.600921	39.688752	DENNAN_M
40.413360	41.225799	DENNAN_M
41.083073	41.308141	SCIFUV_M
42.005302	42.208411	SCIFUV_M
42.707952	43.015361	DENNAN_M
44.689645	45.507573	DENNAN_M
44.865307	45.095864	SCIFUV_M
45.749109	45.979666	SCIFUV_M
47.181672	47.666860	DENNAN_M
49.319883	49.838921	DENNAN_M
51.051890	51.345259	DENNAN_M
52.609003	53.082908	DENNAN_M
55.514487	55.790931	DENNAN_M
56.936200	57.410104	DENNAN_M
59.288795	59.762700	DENNAN_M
